id,population
18612,2843.0
18613,149.0
18614,1724.0
18616,1102.0
18618,12051.0
18619,
18620,333.0
18621,2212.0
18622,437.0
18623,1227.0
18625,22709.0
5911,
12790,
17625,
18627,350.0
18628,177.0
18629,50158.0
18634,1614.0
18636,46.0
18637,586.0
18638,20078.0
18639,9477.0
18640,1126.0
18641,3584.0
18642,918.0
18643,
18644,3066.0
18645,1777.0
18648,
18651,89803.0
18653,76639.0
18655,3220.0
18656,415.0
18658,6336.0
18660,1668.0
18662,2806.0
18663,423.0
18666,15829.0
18667,1690.0
18668,
18669,1884.0
18670,2007.0
18671,1144.0
18673,1883.0
18675,17169.0
18677,734.0
18678,1737.0
18681,
18682,682.0
18683,15967.0
18684,3866.0
18685,11869.0
18686,54462.0
18687,9686.0
18688,552.0
18692,5031.0
18693,1357.0
18694,14583.0
18697,2534.0
18698,149.0
18700,1398.0
18701,202.0
18703,979.0
18704,1151.0
18705,604.0
18706,3162.0
18709,8469.0
18710,699.0
18711,1711.0
18712,195.0
18713,1940.0
18715,2695.0
18716,156185.0
18718,
18719,
18720,8466.0
18722,21083.0
18724,473.0
18726,779.0
18727,637.0
18728,471.0
18730,2464.0
18731,11497.0
18733,874.0
18735,2253.0
18736,1220.0
18740,34533.0
18741,164.0
18744,105594.0
18745,416.0
18746,288.0
18747,904.0
18751,3567.0
18753,184.0
18754,1291.0
18755,16745.0
18756,91611.0
18757,1563.0
18759,7167.0
18760,3173.0
18761,440.0
18762,134.0
18763,306.0
18764,8590.0
18765,329.0
18766,1826.0
18768,2785.0
18769,3098.0
18771,1744.0
18773,181.0
18774,1081.0
18775,
18777,36478.0
18781,20840.0
18783,3742.0
18784,13082.0
18785,36619.0
18786,1699.0
18787,2294.0
18789,1653.0
18790,15518.0
18791,238.0
18793,
18795,197.0
18797,213.0
18798,1045.0
18799,1161.0
18800,32187.0
18801,6046.0
18802,805.0
18803,598.0
18805,418.0
18807,74907.0
18811,844.0
18814,
18819,130.0
18820,8108.0
18821,9534.0
18822,617.0
18823,128.0
18824,324.0
18825,433.0
18826,3286.0
18828,527.0
18830,3439.0
18831,2514.0
18832,271.0
18836,22068.0
18839,9989.0
18840,9695.0
18841,1947.0
18842,439.0
18843,3267.0
18845,927.0
18846,3205.0
18850,11366.0
18851,
18853,243.0
18855,16612.0
18857,4584.0
18858,4538.0
18859,1502.0
18863,583776.0
18864,1133.0
18865,689.0
18866,
18868,9253.0
18870,1895.0
18871,26215.0
18872,4154.0
18873,156.0
18875,1185.0
18878,1312.0
18879,2131.0
18880,21181.0
18885,249.0
18886,154637.0
18887,9570.0
18888,6592.0
18889,838.0
18890,357.0
18891,6457.0
18893,199.0
18894,2904.0
18895,36.0
18897,6127.0
18898,18194.0
18899,1212.0
18901,9222.0
18902,2038.0
18905,160.0
18906,59403.0
18908,2043.0
18909,7644.0
18910,2681.0
18911,135.0
18913,204.0
18914,7810.0
18915,8925.0
18917,6066.0
18918,1164.0
18920,13620.0
18922,4935.0
18923,3465.0
18926,15962.0
18927,26054.0
18929,1854.0
18931,186.0
18933,6906.0
18934,2121.0
18935,71.0
18936,1874.0
18937,4561.0
18938,2151.0
18939,2033.0
18940,808.0
18944,4989.0
18945,410.0
18947,253.0
18948,25109.0
18949,667.0
18952,414.0
18954,2025.0
18956,19509.0
18959,5379.0
18960,24080.0
18962,690.0
18963,1024.0
18964,1047.0
24435,
18968,9438.0
18977,46320.0
18995,8987.0
19002,74982.0
19009,14855.0
19019,8770.0
19030,13757.0
19035,8891.0
19039,33972.0
19042,6796.0
19046,13100.0
19055,7637.0
19057,6605.0
19077,5565.0
19080,26800.0
19093,101786.0
19101,5111.0
19110,6545.0
19131,14892.0
19141,49528.0
19145,25340.0
19153,16220.0
19170,9654.0
19188,59322.0
19195,25477.0
19205,9772.0
19228,13388.0
19240,7720.0
19241,4300.0
19256,10465.0
19260,23273.0
19265,13116.0
19278,
19293,840.0
19300,1526006.0
19303,305704.0
19304,7739.0
19312,14324.0
19316,88082.0
19355,76089.0
19357,7374.0
19358,14038.0
19388,9905.0
19397,5601.0
19415,9710.0
19416,13663.0
19434,29381.0
19445,43718.0
19451,19376.0
19454,80387.0
19456,47037.0
19467,24672.0
19469,71148.0
19470,178042.0
19474,82672.0
19478,41186.0
19480,5237.0
19481,29524.0
19483,3482.0
19484,26686.0
19485,2861.0
19491,1294.0
19492,560.0
19493,3607.0
19494,4750.0
19496,12361.0
19497,4134.0
19499,9069.0
19501,334.0
19502,3471.0
19503,1848.0
19504,2406.0
19505,154.0
19506,12530.0
19507,2034.0
19509,487.0
19511,968.0
19514,1024.0
19516,554.0
19520,2004.0
19521,6838.0
19522,424.0
19523,502.0
19525,436.0
19527,12528.0
19529,5159.0
19531,1445.0
19532,120083.0
19533,5851.0
19535,868.0
19536,5607.0
19537,1472.0
19541,13905.0
19543,8490.0
19544,726.0
19545,5094.0
19547,129272.0
19549,17103.0
19550,77.0
19551,169.0
19553,762.0
19554,752.0
19555,2162.0
19557,507.0
19559,6289.0
19560,3538.0
19562,6788.0
19563,348.0
19564,1247.0
19565,3181.0
19567,19993.0
19569,813.0
19570,4750.0
19572,545.0
19573,1311.0
19575,193.0
19576,692.0
19578,2040.0
19579,315.0
19580,2025.0
19585,37056.0
19586,2617.0
19588,895.0
19589,10811.0
19590,7799.0
19591,239.0
19593,12414.0
19596,1645.0
19597,288.0
19598,565.0
19602,35938.0
19606,795.0
19607,1979.0
19608,438.0
19609,58409.0
19610,23222.0
19611,25515.0
19612,2808.0
19614,2952.0
19615,677.0
19616,7764.0
19617,790.0
19618,459.0
19619,440.0
19620,447.0
19621,37099.0
19622,155.0
19623,1277.0
19624,4714.0
19626,3597.0
19629,2321.0
19631,11097.0
19634,4133.0
19635,1218.0
19636,1700.0
19638,753.0
19639,46.0
19641,1480.0
19642,2362.0
19643,911.0
19645,1803.0
19647,3328.0
19650,
19651,807.0
19653,989.0
19654,8526.0
19655,2376.0
19656,508.0
19658,1379.0
19660,9139.0
19662,17870.0
19663,3269.0
19665,291.0
19668,488.0
19669,120.0
19670,2396.0
19671,128.0
19674,127.0
19676,3243.0
19677,373.0
19682,2783.0
19683,4108.0
19684,6939.0
19685,22889.0
19686,731.0
19691,7885.0
19692,236.0
19694,195.0
19695,67843.0
19697,4663.0
19699,27109.0
19700,374.0
19701,10277.0
19702,2052.0
19705,368.0
19706,1998.0
19707,813.0
19708,754.0
19709,21348.0
19710,97471.0
19712,13752.0
19713,337.0
19716,563.0
19717,257.0
19718,13964.0
19720,2235.0
19721,2760.0
19722,1226.0
19723,117.0
19724,351.0
19725,103.0
19727,64.0
19728,674.0
19729,89.0
19730,2964.0
19731,233.0
19732,3126.0
19735,538.0
19737,82.0
19738,179.0
19739,10678.0
19744,1180.0
19746,2465.0
19749,196.0
19750,601.0
19752,275.0
19753,4036.0
19754,737.0
19755,1979.0
19756,319.0
19758,66154.0
19761,304.0
19762,360.0
19764,135.0
19765,398.0
19766,3565.0
19768,961.0
19770,215.0
19771,932.0
19773,219.0
19774,8102.0
19775,494.0
19777,162.0
19778,18238.0
19779,675.0
19780,126.0
19781,45.0
19784,563.0
19786,37013.0
19789,524.0
19790,173.0
19794,1791.0
19795,1000.0
19796,43392.0
19798,40524.0
19800,827.0
19801,180.0
19802,75.0
19806,2320.0
19807,4576.0
19808,196.0
19809,93.0
19810,766.0
19811,88.0
19812,8393.0
19815,170.0
19816,2162.0
19817,797.0
19818,4263.0
19820,5398.0
19821,91.0
19823,2170.0
19825,166.0
19828,2378.0
19829,14988.0
19830,2418.0
19832,291.0
19833,1441.0
19834,117.0
19835,3934.0
19837,3139.0
19838,121.0
19839,3550.0
19842,4090.0
19843,1027.0
19844,7736.0
19845,26091.0
19846,76.0
19848,42.0
19850,807.0
19851,615.0
19853,286.0
19856,91.0
19858,915.0
19859,699.0
19861,138.0
19863,122.0
19864,139.0
19865,532.0
19867,590.0
19868,107.0
19869,1089.0
19871,108.0
19874,5594.0
19875,49.0
19876,2005.0
19877,
19879,333.0
19882,354.0
19883,275.0
19884,502.0
19885,7800.0
19886,72.0
19887,8785.0
19888,107.0
19890,77.0
19891,492.0
19892,341.0
19893,1241.0
19895,22056.0
19896,204.0
19897,456.0
19898,330.0
19899,126.0
19901,604.0
19904,63.0
19905,656.0
19906,105.0
19907,3057.0
19909,144.0
19910,627.0
19911,114.0
19912,882.0
19914,2387.0
19915,264.0
19918,
19919,127.0
19920,1139.0
19921,1273.0
19922,594.0
19923,296.0
19925,687.0
19926,136.0
19927,140.0
19929,109.0
19930,592.0
19935,1269.0
19936,2067.0
19938,120.0
19939,84.0
19940,85.0
19941,1270.0
19942,3633.0
19943,234.0
19944,1089.0
19945,125.0
19946,180.0
19948,82.0
19949,525.0
19950,1318.0
19951,89.0
19952,774.0
19953,278.0
19954,1963.0
19955,736.0
19956,447.0
19957,45.0
19958,768.0
19959,331.0
19960,868.0
19961,85.0
19962,115.0
19963,60.0
19964,421.0
19966,736.0
19969,2341.0
19970,374.0
19972,2078.0
19974,149.0
19975,199.0
19976,1306.0
19977,64.0
19978,91.0
19980,
19981,1166.0
19982,227.0
19983,407.0
19984,208.0
19985,1162.0
19986,105.0
19988,146.0
19991,1295.0
19992,54.0
19993,1458.0
19995,4089.0
19997,124.0
19998,2534.0
19999,381.0
20000,91.0
20001,227.0
20002,267.0
20003,398.0
20004,438.0
20005,105.0
20006,46.0
20007,795.0
20008,
20010,91.0
20011,208.0
20012,3711.0
20013,406.0
20014,858.0
20015,296.0
20016,589.0
20017,415.0
20018,12592.0
20019,94.0
20020,954.0
20021,420.0
20022,266.0
20023,135.0
20024,129.0
20025,547.0
20027,654.0
20029,240.0
20030,337.0
20032,703.0
20033,172.0
20036,879.0
20037,
20039,467.0
20041,599.0
20042,59.0
20043,313.0
20045,3124.0
20046,47.0
20047,1227.0
20048,2111.0
20049,457.0
20050,127.0
20051,173.0
20061,6474.0
20063,784.0
20064,1071.0
20066,34.0
20068,210.0
20069,608.0
20070,129.0
20071,3353.0
20072,1489.0
20073,1182.0
20074,177.0
20075,15254.0
20076,3465.0
20077,160.0
20078,472.0
20080,
20081,462.0
20082,488.0
20084,256.0
20085,603.0
20087,660.0
20088,232.0
20091,
20093,143.0
20094,43.0
20095,451.0
20096,126.0
20101,133.0
20102,74.0
20103,15.0
20104,658.0
20105,63.0
20106,65.0
20107,1022.0
20108,1508.0
20110,168.0
20111,779.0
20112,222.0
20113,135.0
20114,13646.0
20117,707.0
20118,1230.0
20119,241.0
20122,497.0
20123,112.0
20124,285.0
20125,54.0
20126,174.0
20127,
20129,61.0
20130,50.0
20131,2333.0
20132,62.0
20133,191.0
20135,119.0
20137,33.0
20138,329.0
20140,423.0
20141,183.0
20144,1347.0
20145,841.0
20146,642.0
20147,38.0
20150,120.0
20151,153888.0
20152,2470.0
20154,225.0
20155,10494.0
20156,154.0
20158,1989.0
20159,284.0
20160,108.0
20162,72.0
20163,72.0
20164,6627.0
20166,288.0
20167,423.0
20168,3806.0
20169,443.0
20170,36.0
20171,212.0
20172,232.0
20173,647.0
20174,207.0
20175,48.0
20176,69.0
20178,1067.0
20179,65.0
20181,759.0
20182,531.0
20184,10571.0
20185,782.0
20186,45.0
20188,16.0
20190,1768.0
20191,161.0
20192,1566.0
20193,321.0
20194,766.0
20195,85.0
20197,48.0
20198,457.0
20199,80.0
20200,576.0
20202,1886.0
20203,171.0
20204,170.0
20205,956.0
20206,133.0
20208,485.0
20211,372.0
20212,581.0
20214,927.0
20215,263.0
20216,492.0
20218,2897.0
20219,376.0
20220,62.0
20221,655.0
20222,877.0
20224,108.0
20225,14454.0
6166,
20226,633.0
20227,2207.0
20228,2461.0
20229,8449.0
20230,966.0
20232,634.0
20233,1045.0
20236,1213.0
20237,11517.0
20238,
20239,13458.0
20240,8387.0
20241,938.0
20246,1365.0
20247,2826.0
20248,477.0
20249,500.0
20251,2437.0
20252,1385.0
20254,718.0
20256,557.0
20257,1856.0
20260,
20261,5417.0
20264,282.0
20265,1048.0
20267,37060.0
20268,2735.0
20269,26702.0
20270,10292.0
20271,1478.0
20272,738.0
20273,425.0
20274,1468.0
20275,490.0
20276,3582.0
20277,2306.0
20278,2297.0
20280,314.0
20281,1495.0
20282,3644.0
20284,1445.0
20285,651.0
20286,1235.0
20287,167674.0
20290,6737.0
20292,393.0
20293,132929.0
20294,41285.0
20295,2694.0
20296,9841.0
20298,841.0
20299,8282.0
20300,43965.0
20301,982.0
20303,34681.0
20304,30435.0
20305,354.0
20306,1194.0
20307,88.0
20308,9038.0
20309,1737.0
20310,752.0
20311,1714.0
20312,10795.0
20313,1428.0
20314,
20315,494.0
20316,2812.0
20318,7191.0
20319,1598.0
20320,867.0
20321,2361.0
20322,14538.0
20324,1417.0
20325,537.0
20326,3005.0
20327,4815.0
20328,2341.0
20329,17145.0
20331,604.0
20335,14176.0
20336,578.0
20337,
20338,189.0
20339,1324.0
20340,6097.0
20341,2055.0
20342,465.0
20343,3490.0
20349,7720.0
20353,6827.0
20355,298.0
20358,62487.0
20359,668.0
20360,913.0
20361,470.0
20362,962.0
20363,30278.0
20364,680.0
20366,647.0
20367,3944.0
20368,396.0
20370,1445.0
20371,15921.0
20372,1213.0
20374,325.0
20376,1502.0
20377,1064.0
20378,6433.0
20379,15062.0
20380,2182.0
20384,466.0
20385,2255.0
20386,6350.0
20388,4389.0
20390,6309.0
20391,51372.0
20392,945.0
20393,464.0
20394,99.0
20396,3757.0
20397,718.0
20399,424.0
20400,303.0
20401,8452.0
20403,3985.0
20404,872.0
20405,1248.0
20407,2020.0
20408,65211.0
20409,3279.0
20410,
20411,2355.0
20412,
20413,5051.0
20414,1281.0
20416,48205.0
20417,5934.0
20418,2756.0
20419,178874.0
20420,4474.0
20421,7456.0
20422,133.0
20423,
20427,32588.0
20428,10428.0
20429,26190.0
20430,
20431,11100.0
20432,7652.0
20433,310.0
20434,908.0
20435,4058.0
20436,897.0
20438,1832.0
20439,1714.0
20440,5381.0
20441,2439.0
20442,1074.0
20444,287.0
20449,4577.0
20450,10102.0
20451,11473.0
20452,27465.0
20454,1609.0
20455,
20456,2413.0
20457,3479.0
20458,178.0
20459,646889.0
20460,591.0
20461,706.0
20463,7851.0
20464,265.0
20466,10176.0
20467,537.0
20468,189.0
20469,1192.0
20470,2850.0
20472,694.0
20473,556.0
20474,2362.0
20475,
20476,5429.0
20477,23671.0
20478,4561.0
20479,5927.0
20480,108755.0
20481,3313.0
20484,1951.0
20485,1334.0
20486,6945.0
20487,3037.0
20489,719.0
20490,5861.0
20491,141.0
20492,1491.0
20493,212.0
20495,6623.0
20496,29330.0
20497,1119.0
20498,3231.0
20500,3752.0
20502,859.0
20504,672.0
20505,10156.0
20507,263.0
20508,2373.0
20509,2093.0
20511,544.0
20513,656.0
20514,5875.0
20515,1608.0
20519,563.0
20520,4149.0
20521,11480.0
20523,7870.0
20524,671.0
20525,319.0
20527,1112.0
20529,1795.0
20531,1874.0
20532,8445.0
20533,326.0
20536,856.0
20537,5562.0
20538,4420.0
20539,664.0
20541,1151.0
20542,1122.0
20544,303.0
20545,217.0
20546,381.0
20547,81.0
20548,6982.0
20549,984.0
20550,4396.0
20551,14807.0
20555,944.0
20556,20335.0
20557,7554.0
20558,111.0
20559,178.0
20560,4530.0
20561,39974.0
20562,1387.0
20564,3094.0
20566,2354.0
20567,2992.0
20568,4925.0
20569,1601.0
20570,
20571,16440.0
20572,29036.0
20574,452.0
20575,283.0
20576,552.0
20577,1801.0
20578,5764.0
20579,2218.0
20581,880.0
20582,1368.0
20583,2194.0
20585,4464.0
20586,364.0
20587,
20588,
20589,4264.0
20590,859.0
20591,637.0
20592,1371.0
20593,18655.0
20595,3632.0
20596,
20598,395.0
20599,131.0
20600,1474.0
20605,918.0
20606,651.0
20607,458.0
20608,4105.0
20609,2449.0
20610,2206.0
20611,3206.0
20612,10255.0
20613,2196.0
20614,4638.0
20615,1699.0
20617,395.0
20618,8530.0
20619,967.0
20620,2680.0
20621,378.0
20623,286.0
20624,356.0
20625,2805.0
20626,117063.0
20628,220.0
20629,13056.0
20630,166.0
20632,812.0
20635,18353.0
20637,504.0
20638,2034.0
20640,2716.0
20642,19104.0
20643,84246.0
20645,5905.0
20646,1225.0
20648,3785.0
20649,24236.0
20650,1334.0
20651,190695.0
20653,721.0
20654,2243.0
20655,222.0
20656,11088.0
20657,18862.0
20659,8249.0
20663,315.0
20664,2430.0
20665,5011.0
20666,1126.0
20668,109.0
20669,8204.0
20670,
20672,3282.0
20673,365438.0
20674,970.0
20675,1084.0
20676,919.0
20678,12710.0
20679,5675.0
20680,2595.0
20682,790390.0
20683,147.0
20684,482.0
20685,444.0
20686,10947.0
20688,289.0
20690,1496.0
20693,3767.0
20694,479.0
20695,857.0
20696,1603.0
20698,649.0
20700,242.0
20701,349.0
20702,1623.0
20705,7218.0
20707,
20709,325.0
20713,641.0
20714,118296.0
20715,847.0
20716,46979.0
20717,443.0
20719,12863.0
20720,16855.0
20721,362.0
20723,1392.0
20724,4097.0
20725,18216.0
20726,1362.0
20728,258.0
20730,1353.0
20734,2936.0
20735,1343.0
20736,27282.0
20738,697.0
20739,3134.0
20741,311.0
20742,1739.0
20743,390.0
20745,404.0
20746,821.0
20748,1494.0
20750,822.0
20751,444.0
20752,10471.0
20753,1153.0
20756,10127.0
20758,1516.0
20759,13251.0
20761,1868.0
20762,5218.0
20763,1207.0
20765,1688.0
20766,5528.0
20767,3019.0
20770,5780.0
20771,929.0
20772,15716.0
20776,
20777,5976.0
20779,207.0
20780,999.0
20781,4702.0
20784,9657.0
20785,1039.0
20786,175023.0
20787,19288.0
20792,76201.0
20793,539.0
20796,515.0
20797,7295.0
20798,1856.0
20799,464.0
20801,2463.0
20802,4630.0
20805,10811.0
20806,737.0
20807,36690.0
20808,5987.0
20809,300.0
20810,496.0
20811,199.0
20812,3179.0
20813,1338.0
20814,4104.0
20817,1192.0
20818,5552.0
20819,638.0
20821,706.0
20822,2649.0
20824,3581.0
20826,13303.0
20830,272.0
20833,250.0
20834,5368.0
20835,119097.0
20836,6779.0
20839,2680.0
20841,
20842,48937.0
20844,814.0
20845,6028.0
20846,5193.0
20847,892.0
20849,2734.0
20851,363.0
20852,1715.0
20853,312.0
20854,1002.0
20855,6105.0
20856,707.0
20858,1160.0
20861,386.0
20862,390.0
20864,15349.0
20866,3899.0
20868,2026.0
20869,3285.0
20871,1196.0
20873,29337.0
20874,7675.0
20875,3442.0
20876,926.0
20878,11211.0
20879,3713.0
20880,817.0
20883,853.0
20884,4709.0
20885,93857.0
20886,22807.0
20887,1624.0
20888,596.0
20889,
20890,3655.0
20891,4335.0
20892,2895.0
20895,8078.0
20896,702.0
20898,56207.0
20899,18198.0
20900,157.0
20901,955.0
20902,1969.0
20903,38659.0
20904,32032.0
20907,305215.0
20909,1595.0
20910,23770.0
20913,3603.0
20914,
20915,510.0
20916,269.0
20919,2858.0
20920,3353.0
20921,281.0
20922,717.0
20924,741.0
20925,6950.0
20927,1741.0
20929,982.0
20932,948.0
20933,12838.0
20934,
20935,6841.0
20936,777.0
20938,140.0
20939,612.0
20941,2560.0
20942,966.0
20943,7930.0
20944,1197816.0
20947,1715.0
20948,350.0
20949,807.0
20950,7242.0
20952,493.0
20953,6042.0
20955,32010.0
20956,1699.0
20957,2246.0
20958,
20960,35591.0
20961,22682.0
20962,113383.0
20963,
20964,578.0
20965,49047.0
20966,732.0
20967,447.0
20968,4350.0
20971,4776.0
20972,286.0
20973,18680.0
20974,3894.0
20975,4393.0
20977,
20978,109.0
20980,15798.0
20983,229.0
20985,1788.0
20986,739.0
20987,3654.0
20988,14691.0
20989,38524.0
20990,3639.0
20991,26248.0
20992,2762.0
20993,1065.0
20994,2272.0
20995,3960.0
20997,510.0
20999,695.0
21000,3161.0
21001,2766.0
21003,1441.0
21004,77100.0
21005,111.0
21006,5499.0
21010,11602.0
21013,1951.0
21014,2791.0
21015,8135.0
21017,1371.0
21019,1488.0
21021,649121.0
21023,5660.0
21026,1239.0
21028,559.0
21030,18513.0
21032,145.0
21033,51277.0
21035,991.0
21037,426.0
21041,2951.0
21047,4981.0
21048,
21051,3301.0
21052,1363.0
21053,6357.0
21054,258.0
21056,2436.0
21058,1383.0
21059,1136.0
21060,6448.0
21062,64669.0
21063,3038.0
21064,459.0
21066,14661.0
21067,210.0
21072,8283.0
21073,741206.0
21076,1564.0
21077,1229.0
21078,10530.0
21079,12049.0
21080,2818.0
21082,35805.0
21083,4123.0
21084,116989.0
21085,2117.0
21087,643.0
21088,408.0
21089,1134.0
21090,1358.0
21092,16002.0
21093,10887.0
21094,419.0
21095,47743.0
21096,2003.0
21103,226876.0
21105,895.0
21107,15751.0
21108,2445.0
21111,4881.0
21112,4905.0
21114,6441.0
21116,2444.0
21118,1009.0
21119,257.0
21120,1878.0
21121,1908.0
21123,7237.0
21125,271.0
21126,478.0
21127,203.0
21128,1083.0
21129,584.0
21130,8903.0
21131,7978.0
21132,360.0
21133,175396.0
21134,3136.0
21135,1561.0
21136,1419.0
21139,1489.0
21140,46334.0
21143,25557.0
21144,1907.0
21146,4328.0
21147,574.0
21148,16144.0
21149,1057.0
21150,1194.0
21153,1498.0
21154,476.0
21157,2252.0
21158,2550.0
21160,3577.0
21161,
21162,3095.0
21163,2124.0
21164,678.0
21165,819.0
21167,26700.0
21168,64849.0
21170,1114.0
21172,3322.0
21173,1517.0
21176,1278.0
21177,634.0
21178,217.0
21179,4459.0
21183,329.0
21185,7341.0
21186,1198.0
21187,5770.0
21188,13712.0
21189,3141.0
21190,15370.0
21192,13549.0
21194,1379.0
21195,11198.0
21197,397.0
21204,8456.0
21207,6961.0
21210,1121.0
21211,1758.0
21213,8803.0
21214,1668.0
21215,2769.0
21220,2099451.0
21222,2600.0
21223,1423.0
21227,1760.0
21229,15133.0
21232,2118.0
21233,38548.0
21234,37337.0
21235,5338.0
21236,14698.0
21239,2250.0
21244,304.0
21246,9387.0
21248,1804.0
21249,401.0
21251,6355.0
21252,1229.0
21253,339.0
21254,216290.0
21255,1863.0
21256,1644.0
21258,4511.0
21259,14544.0
21261,984.0
21262,7590.0
21263,534.0
21264,2106.0
21266,1167.0
21267,824.0
21268,
21271,812.0
21272,5910.0
21273,3871.0
21274,2574.0
21275,3246.0
21276,
21277,14102.0
21278,6703.0
21279,6106.0
21280,39627.0
21281,1773.0
21282,1154.0
21283,1089.0
21284,380.0
21285,3296.0
21287,337.0
21288,6763.0
21289,1573.0
21290,5708.0
21291,22347.0
21292,12975.0
21293,127921.0
21296,26213.0
21297,8000.0
21298,2142.0
21299,129.0
21302,
21303,464.0
21304,2123.0
21305,715.0
21307,4157.0
21308,398.0
21309,28016.0
21313,612.0
21314,7302.0
21318,4641.0
21323,3985.0
21330,7105.0
21333,26849.0
21338,107.0
21344,14509.0
21345,9422.0
21346,6681.0
21347,36361.0
21350,33800.0
21354,236091.0
21358,322.0
21360,1034.0
21361,1957.0
21362,2219.0
21363,213.0
21364,314.0
21365,
21366,425.0
21367,26521.0
21369,497.0
21371,175.0
21372,1990.0
21374,337.0
21375,13542.0
21376,95290.0
21377,1177.0
21378,8397.0
21380,967.0
21382,4818.0
21383,1988.0
21384,1018.0
21387,430.0
21389,25898.0
21390,6372.0
21392,13131.0
21393,482.0
21394,5335.0
21395,3232.0
21396,12698.0
21397,1842.0
21400,856.0
21401,598.0
21402,1581.0
21403,80455.0
21406,602.0
21407,1691.0
21408,1147.0
21411,5542.0
21414,1083.0
21416,759.0
21418,649.0
21421,229573.0
21423,346.0
21424,35067.0
21425,5411.0
21426,11943.0
21427,2611.0
21428,2492.0
21429,3035.0
21430,129877.0
21436,778.0
21439,4396.0
21440,1393.0
21441,2324.0
21442,269.0
21444,5037.0
21445,56368.0
21446,5179.0
21448,6077.0
21449,1981.0
21450,134.0
21451,1066.0
21453,5967.0
21454,263.0
21455,23523.0
21456,2209.0
21457,1116.0
21458,2114.0
21459,607.0
21461,4942.0
21462,1056.0
21464,934.0
21465,593.0
21469,203.0
21470,4695.0
21471,178.0
21472,2290.0
21473,1471.0
21475,15570.0
21476,1493.0
21477,2590.0
21478,125.0
21479,781.0
21480,139824.0
21482,7459.0
21483,597.0
21484,111147.0
21485,18037.0
21486,
21488,428.0
21490,829.0
21491,728.0
21493,240.0
21494,403.0
21495,4515.0
21496,16788.0
21497,235.0
21499,77058.0
21501,
21502,101.0
21504,
21506,3835.0
21508,621.0
21509,1371.0
21512,270.0
21513,490.0
21517,2006.0
21518,886.0
21520,320.0
21521,447.0
21522,15564.0
21523,2662.0
21524,1544.0
21525,5158.0
21526,179.0
21527,1300.0
21528,594.0
21533,32996.0
21534,1378.0
21535,2960.0
21537,1431.0
21538,210.0
21539,7049.0
21540,311.0
21541,17547.0
21542,2823.0
21544,822.0
21545,1005.0
21547,4550.0
21548,57740.0
21549,585.0
21551,794.0
21554,334.0
21556,998.0
21557,1111.0
21559,2478.0
21560,1032.0
21563,2385.0
21564,3033.0
21566,4259.0
21567,588.0
21569,307.0
21570,685.0
21576,63343.0
21577,139.0
21586,510.0
21587,106.0
21588,2389.0
21589,99940.0
21591,484.0
21596,3285.0
21597,2215.0
21598,1021.0
21599,1764.0
21601,18595.0
21602,1318.0
21603,352.0
21604,
21605,2554.0
21609,1186.0
21610,273.0
21611,4718.0
21612,18712.0
21614,2000.0
21621,17994.0
21622,2452.0
21625,441.0
21626,25171.0
21627,3811.0
21628,149043.0
21629,472.0
21633,91252.0
21634,9146.0
21636,203.0
21640,8780.0
21642,198.0
21643,4403.0
21646,8802.0
21647,1202.0
21648,686.0
21651,46936.0
21652,70400.0
21653,3856.0
21657,2097.0
21659,850.0
21661,4497.0
21663,1481.0
21664,22194.0
21665,259841.0
21668,8934.0
21671,820.0
21673,737.0
21675,1395.0
21676,3480.0
21677,53818.0
21679,5006.0
21680,15099.0
21681,12248.0
21683,13040.0
21685,5376.0
21687,3260.0
21688,1908.0
21690,2160.0
21692,136.0
21693,305.0
21694,5576.0
21695,2653.0
21696,4426.0
21699,6807.0
21700,5507.0
21701,9423.0
21703,94.0
21704,114.0
21707,2641.0
21708,
21710,1394.0
21712,411.0
21713,1809.0
21714,1944.0
21718,2468.0
21720,778.0
21721,1096.0
21722,209.0
21723,11284.0
21729,10769.0
21730,1057.0
21732,2890.0
21733,379.0
21737,1522.0
21739,923.0
21740,99223.0
21741,264.0
21742,7801.0
21743,338.0
21744,11679.0
21746,1007.0
21748,
21749,2356.0
21750,873.0
21751,835.0
21753,510.0
21755,5962.0
21756,234.0
21757,1049.0
21759,643.0
21760,324.0
21761,5595.0
21762,8766.0
21763,1182.0
21764,37490.0
21766,1218.0
21768,9765.0
21770,434.0
21771,1322.0
21772,1412.0
21774,30618.0
21777,283.0
21778,332.0
21779,1508.0
21780,181.0
21781,99887.0
21782,90.0
21783,56199.0
21784,650.0
21785,
21786,636.0
21788,1031.0
21789,5551.0
21790,1695.0
21792,343.0
21794,2126.0
21798,93200.0
21799,1327407.0
21800,2108.0
21801,24250.0
21806,4488.0
21810,13603.0
21811,747.0
21812,164.0
21813,6916.0
21815,33856.0
21819,44894.0
21820,395.0
21822,573.0
21823,3099.0
21825,13.0
21829,12222.0
21832,2873.0
21837,831.0
21839,31465.0
21840,2852.0
21841,501.0
21842,376.0
21843,681.0
21844,11952.0
21845,1364.0
21846,14835.0
21847,2417.0
21848,6019.0
21851,25175.0
21852,5540.0
21853,6430.0
21858,2740.0
21862,2484.0
21863,1910.0
21867,2319.0
21868,38521.0
21870,2069.0
21875,6611.0
21876,731.0
21877,814.0
21878,5665.0
21880,6121.0
21881,549.0
21882,3817.0
21883,474.0
21884,511.0
21885,11202.0
21887,1631.0
21888,1376.0
21889,3027.0
21890,1813.0
21891,16983.0
