id,Geography,stateAbbr,stateFullName
22311,"Orem, Utah",UT, Utah
22313,"Panguitch, Utah",UT, Utah
22314,"Paradise, Utah",UT, Utah
22315,"Paragonah, Utah",UT, Utah
22316,"Park, Utah",UT, Utah
22317,"Parowan, Utah",UT, Utah
22318,"Payson, Utah",UT, Utah
22323,"Pleasant Grove, Utah",UT, Utah
22325,"Plymouth, Utah",UT, Utah
22326,"Portage, Utah",UT, Utah
22327,"Price, Utah",UT, Utah
22328,"Providence, Utah",UT, Utah
22329,"Provo, Utah",UT, Utah
22331,"Randolph, Utah",UT, Utah
22332,"Redmond, Utah",UT, Utah
22333,"Richfield, Utah",UT, Utah
22334,"Richmond, Utah",UT, Utah
22338,"Riverton, Utah",UT, Utah
22339,"Rockville, Utah",UT, Utah
22341,"Roosevelt, Utah",UT, Utah
22342,"Roy, Utah",UT, Utah
22343,"Rush Valley, Utah",UT, Utah
22344,"Salem, Utah",UT, Utah
22345,"Salina, Utah",UT, Utah
22346,"Salt Lake, Utah",UT, Utah
22348,"Sandy, Utah",UT, Utah
22349,"Santa Clara, Utah",UT, Utah
22350,"Santaquin, Utah",UT, Utah
22352,"Scipio, Utah",UT, Utah
22354,"Sigurd, Utah",UT, Utah
22355,"Smithfield, Utah",UT, Utah
22356,"Snowville, Utah",UT, Utah
22358,"South Jordan, Utah",UT, Utah
22360,"South Salt Lake, Utah",UT, Utah
22362,"Spanish Fork, Utah",UT, Utah
22363,"Spring, Utah",UT, Utah
22364,"Springdale, Utah",UT, Utah
22367,"Springville, Utah",UT, Utah
22368,"Sterling, Utah",UT, Utah
22369,"Stockton, Utah",UT, Utah
22374,"Syracuse, Utah",UT, Utah
22375,"Tabiona, Utah",UT, Utah
22380,"Tooele, Utah",UT, Utah
22381,"Toquerville, Utah",UT, Utah
22382,"Torrey, Utah",UT, Utah
22383,"Tremonton, Utah",UT, Utah
22384,"Trenton, Utah",UT, Utah
22385,"Tropic, Utah",UT, Utah
22386,"Uintah, Utah",UT, Utah
22387,"Vernal, Utah",UT, Utah
22388,"Vernon, Utah",UT, Utah
22391,"Virgin, Utah",UT, Utah
22392,"Wales, Utah",UT, Utah
22393,"Wallsburg, Utah",UT, Utah
22395,"Washington, Utah",UT, Utah
22397,"Wellington, Utah",UT, Utah
22398,"Wellsville, Utah",UT, Utah
22399,"Wendover, Utah",UT, Utah
22402,"West Jordan, Utah",UT, Utah
22406,"Willard, Utah",UT, Utah
22409,"Woodruff, Utah",UT, Utah
22410,"Woods Cross, Utah",UT, Utah
22411,"Albany, Vermont",VT, Vermont
22415,"Barre, Vermont",VT, Vermont
22416,"Barton, Vermont",VT, Vermont
22417,"Bellows Falls, Vermont",VT, Vermont
22425,"Burlington, Vermont",VT, Vermont
22427,"Cambridge, Vermont",VT, Vermont
22437,"Derby Line, Vermont",VT, Vermont
22443,"Enosburg Falls, Vermont",VT, Vermont
22444,"Essex Junction, Vermont",VT, Vermont
22455,"Hyde Park, Vermont",VT, Vermont
22458,"Jacksonville, Vermont",VT, Vermont
22459,"Jeffersonville, Vermont",VT, Vermont
22460,"Jericho, Vermont",VT, Vermont
22461,"Johnson, Vermont",VT, Vermont
22463,"Ludlow, Vermont",VT, Vermont
22464,"Lyndonville, Vermont",VT, Vermont
22465,"Manchester, Vermont",VT, Vermont
22467,"Marshfield, Vermont",VT, Vermont
22470,"Montpelier, Vermont",VT, Vermont
22471,"Morrisville, Vermont",VT, Vermont
22472,"Newbury, Vermont",VT, Vermont
22473,"Newfane, Vermont",VT, Vermont
22474,"Newport, Vermont",VT, Vermont
22476,"North Bennington, Vermont",VT, Vermont
22480,"North Troy, Vermont",VT, Vermont
22484,"Orleans, Vermont",VT, Vermont
22485,"Perkinsville, Vermont",VT, Vermont
22488,"Poultney, Vermont",VT, Vermont
22497,"Rutland, Vermont",VT, Vermont
22498,"Saxtons River, Vermont",VT, Vermont
22501,"South Burlington, Vermont",VT, Vermont
22506,"Swanton, Vermont",VT, Vermont
22508,"Vergennes, Vermont",VT, Vermont
22511,"Waterbury, Vermont",VT, Vermont
22514,"Wells River, Vermont",VT, Vermont
22516,"West Burke, Vermont",VT, Vermont
22517,"Westminster, Vermont",VT, Vermont
22523,"Winooski, Vermont",VT, Vermont
22524,"Woodstock, Vermont",VT, Vermont
22526,"Abingdon, Virginia",VA, Virginia
22527,"Accomac, Virginia",VA, Virginia
22529,"Alberta, Virginia",VA, Virginia
22530,"Alexandria, Virginia",VA, Virginia
22532,"Altavista, Virginia",VA, Virginia
22534,"Amherst, Virginia",VA, Virginia
22536,"Appalachia, Virginia",VA, Virginia
22538,"Appomattox, Virginia",VA, Virginia
22544,"Ashland, Virginia",VA, Virginia
22554,"Bedford, Virginia",VA, Virginia
22555,"Belle Haven, Virginia",VA, Virginia
22563,"Berryville, Virginia",VA, Virginia
22566,"Big Stone Gap, Virginia",VA, Virginia
22567,"Blacksburg, Virginia",VA, Virginia
22568,"Blackstone, Virginia",VA, Virginia
22571,"Bloxom, Virginia",VA, Virginia
22572,"Bluefield, Virginia",VA, Virginia
22576,"Boones Mill, Virginia",VA, Virginia
22579,"Bowling Green, Virginia",VA, Virginia
22580,"Boyce, Virginia",VA, Virginia
22581,"Boydton, Virginia",VA, Virginia
22582,"Boykins, Virginia",VA, Virginia
22585,"Branchville, Virginia",VA, Virginia
22587,"Bridgewater, Virginia",VA, Virginia
22589,"Bristol, Virginia",VA, Virginia
22591,"Broadway, Virginia",VA, Virginia
22592,"Brodnax, Virginia",VA, Virginia
22593,"Brookneal, Virginia",VA, Virginia
22594,"Buchanan, Virginia",VA, Virginia
22596,"Buena Vista, Virginia",VA, Virginia
22601,"Burkeville, Virginia",VA, Virginia
22605,"Cape Charles, Virginia",VA, Virginia
22606,"Capron, Virginia",VA, Virginia
22615,"Cedar Bluff, Virginia",VA, Virginia
22620,"Charlotte Court House, Virginia",VA, Virginia
22621,"Charlottesville, Virginia",VA, Virginia
22622,"Chase, Virginia",VA, Virginia
22624,"Chatham, Virginia",VA, Virginia
22626,"Cheriton, Virginia",VA, Virginia
22628,"Chesapeake, Virginia",VA, Virginia
22631,"Chilhowie, Virginia",VA, Virginia
22632,"Chincoteague, Virginia",VA, Virginia
22633,"Christiansburg, Virginia",VA, Virginia
22635,"Claremont, Virginia",VA, Virginia
22636,"Clarksville, Virginia",VA, Virginia
22638,"Cleveland, Virginia",VA, Virginia
22639,"Clifton, Virginia",VA, Virginia
22640,"Clifton Forge, Virginia",VA, Virginia
22641,"Clinchco, Virginia",VA, Virginia
22643,"Clintwood, Virginia",VA, Virginia
22647,"Coeburn, Virginia",VA, Virginia
22649,"Colonial Beach, Virginia",VA, Virginia
22650,"Colonial Heights, Virginia",VA, Virginia
22651,"Columbia, Virginia",VA, Virginia
22655,"Courtland, Virginia",VA, Virginia
22656,"Covington, Virginia",VA, Virginia
22657,"Craigsville, Virginia",VA, Virginia
22658,"Crewe, Virginia",VA, Virginia
22662,"Culpeper, Virginia",VA, Virginia
22668,"Damascus, Virginia",VA, Virginia
22670,"Danville, Virginia",VA, Virginia
22671,"Dayton, Virginia",VA, Virginia
22675,"Dendron, Virginia",VA, Virginia
22676,"Dillwyn, Virginia",VA, Virginia
22678,"Drakes Branch, Virginia",VA, Virginia
22682,"Dublin, Virginia",VA, Virginia
22683,"Duffield, Virginia",VA, Virginia
22686,"Dumfries, Virginia",VA, Virginia
22687,"Dungannon, Virginia",VA, Virginia
22691,"Eastville, Virginia",VA, Virginia
22693,"Edinburg, Virginia",VA, Virginia
22694,"Elkton, Virginia",VA, Virginia
22697,"Emporia, Virginia",VA, Virginia
22702,"Exmore, Virginia",VA, Virginia
22703,"Fairfax, Virginia",VA, Virginia
22710,"Falls Church, Virginia",VA, Virginia
22713,"Farmville, Virginia",VA, Virginia
22716,"Fincastle, Virginia",VA, Virginia
22720,"Floyd, Virginia",VA, Virginia
22726,"Franklin, Virginia",VA, Virginia
22728,"Fredericksburg, Virginia",VA, Virginia
22730,"Fries, Virginia",VA, Virginia
22731,"Front Royal, Virginia",VA, Virginia
22733,"Galax, Virginia",VA, Virginia
22736,"Gate, Virginia",VA, Virginia
22738,"Glade Spring, Virginia",VA, Virginia
22739,"Glasgow, Virginia",VA, Virginia
22741,"Glen Lyn, Virginia",VA, Virginia
22745,"Gordonsville, Virginia",VA, Virginia
22746,"Goshen, Virginia",VA, Virginia
22753,"Gretna, Virginia",VA, Virginia
22754,"Grottoes, Virginia",VA, Virginia
22756,"Grundy, Virginia",VA, Virginia
22758,"Halifax, Virginia",VA, Virginia
22759,"Hallwood, Virginia",VA, Virginia
22760,"Hamilton, Virginia",VA, Virginia
22762,"Hampton, Virginia",VA, Virginia
22765,"Harrisonburg, Virginia",VA, Virginia
22768,"Haymarket, Virginia",VA, Virginia
22769,"Haysi, Virginia",VA, Virginia
22772,"Herndon, Virginia",VA, Virginia
22775,"Hillsville, Virginia",VA, Virginia
22779,"Honaker, Virginia",VA, Virginia
22780,"Hopewell, Virginia",VA, Virginia
22784,"Hurt, Virginia",VA, Virginia
22787,"Independence, Virginia",VA, Virginia
22790,"Iron Gate, Virginia",VA, Virginia
22791,"Irvington, Virginia",VA, Virginia
22793,"Ivor, Virginia",VA, Virginia
22795,"Jarratt, Virginia",VA, Virginia
22797,"Jonesville, Virginia",VA, Virginia
22798,"Keller, Virginia",VA, Virginia
22799,"Kenbridge, Virginia",VA, Virginia
22801,"Keysville, Virginia",VA, Virginia
22802,"Kilmarnock, Virginia",VA, Virginia
22808,"La Crosse, Virginia",VA, Virginia
22824,"Lawrenceville, Virginia",VA, Virginia
22825,"Lebanon, Virginia",VA, Virginia
22827,"Leesburg, Virginia",VA, Virginia
22828,"Lexington, Virginia",VA, Virginia
22835,"Louisa, Virginia",VA, Virginia
22836,"Lovettsville, Virginia",VA, Virginia
22841,"Luray, Virginia",VA, Virginia
22842,"Lynchburg, Virginia",VA, Virginia
22848,"Madison, Virginia",VA, Virginia
22851,"Manassas, Virginia",VA, Virginia
22852,"Manassas Park, Virginia",VA, Virginia
22857,"Marion, Virginia",VA, Virginia
22859,"Martinsville, Virginia",VA, Virginia
22869,"Melfa, Virginia",VA, Virginia
22873,"Middleburg, Virginia",VA, Virginia
22875,"Mineral, Virginia",VA, Virginia
22878,"Monterey, Virginia",VA, Virginia
22880,"Montross, Virginia",VA, Virginia
22885,"Mount Crawford, Virginia",VA, Virginia
22887,"Mount Jackson, Virginia",VA, Virginia
22890,"Narrows, Virginia",VA, Virginia
22891,"Nassawadox, Virginia",VA, Virginia
22897,"New Castle, Virginia",VA, Virginia
22903,"New Market, Virginia",VA, Virginia
22904,"Newport News, Virginia",VA, Virginia
22906,"Newsoms, Virginia",VA, Virginia
22907,"Nickelsville, Virginia",VA, Virginia
22909,"Norfolk, Virginia",VA, Virginia
22912,"Norton, Virginia",VA, Virginia
22918,"Occoquan, Virginia",VA, Virginia
22919,"Onancock, Virginia",VA, Virginia
22920,"Onley, Virginia",VA, Virginia
22922,"Orange, Virginia",VA, Virginia
22923,"Painter, Virginia",VA, Virginia
22927,"Parksley, Virginia",VA, Virginia
22932,"Pearisburg, Virginia",VA, Virginia
22933,"Pembroke, Virginia",VA, Virginia
22935,"Pennington Gap, Virginia",VA, Virginia
22936,"Petersburg, Virginia",VA, Virginia
22937,"Phenix, Virginia",VA, Virginia
22940,"Pocahontas, Virginia",VA, Virginia
22941,"Poquoson, Virginia",VA, Virginia
22942,"Port Royal, Virginia",VA, Virginia
22943,"Portsmouth, Virginia",VA, Virginia
22945,"Pound, Virginia",VA, Virginia
22949,"Pulaski, Virginia",VA, Virginia
22951,"Purcellville, Virginia",VA, Virginia
22952,"Quantico, Virginia",VA, Virginia
22955,"Radford, Virginia",VA, Virginia
22958,"Remington, Virginia",VA, Virginia
22960,"Rich Creek, Virginia",VA, Virginia
22961,"Richlands, Virginia",VA, Virginia
22962,"Richmond, Virginia",VA, Virginia
22963,"Ridgeway, Virginia",VA, Virginia
22967,"Roanoke, Virginia",VA, Virginia
22969,"Rocky Mount, Virginia",VA, Virginia
22970,"Round Hill, Virginia",VA, Virginia
22972,"Rural Retreat, Virginia",VA, Virginia
22975,"Salem, Virginia",VA, Virginia
22976,"Saltville, Virginia",VA, Virginia
22983,"Saxis, Virginia",VA, Virginia
22986,"Scottsburg, Virginia",VA, Virginia
22987,"Scottsville, Virginia",VA, Virginia
22994,"Shenandoah, Virginia",VA, Virginia
23002,"Smithfield, Virginia",VA, Virginia
23005,"South Boston, Virginia",VA, Virginia
23007,"South Hill, Virginia",VA, Virginia
23015,"Stanardsville, Virginia",VA, Virginia
23016,"Stanley, Virginia",VA, Virginia
23018,"Staunton, Virginia",VA, Virginia
23019,"Stephens, Virginia",VA, Virginia
23022,"Stony Creek, Virginia",VA, Virginia
23023,"Strasburg, Virginia",VA, Virginia
23024,"Stuart, Virginia",VA, Virginia
23027,"Suffolk, Virginia",VA, Virginia
23030,"Surry, Virginia",VA, Virginia
23032,"Tangier, Virginia",VA, Virginia
23033,"Tappahannock, Virginia",VA, Virginia
23035,"Tazewell, Virginia",VA, Virginia
23038,"The Plains, Virginia",VA, Virginia
23041,"Timberville, Virginia",VA, Virginia
23042,"Toms Brook, Virginia",VA, Virginia
23045,"Troutville, Virginia",VA, Virginia
23053,"Urbanna, Virginia",VA, Virginia
23056,"Victoria, Virginia",VA, Virginia
23057,"Vienna, Virginia",VA, Virginia
23059,"Vinton, Virginia",VA, Virginia
23060,"Virgilina, Virginia",VA, Virginia
23061,"Virginia Beach, Virginia",VA, Virginia
23062,"Wachapreague, Virginia",VA, Virginia
23064,"Wakefield, Virginia",VA, Virginia
23067,"Warrenton, Virginia",VA, Virginia
23068,"Warsaw, Virginia",VA, Virginia
23069,"Washington, Virginia",VA, Virginia
23071,"Waverly, Virginia",VA, Virginia
23072,"Waynesboro, Virginia",VA, Virginia
23073,"Weber, Virginia",VA, Virginia
23076,"West Point, Virginia",VA, Virginia
23079,"White Stone, Virginia",VA, Virginia
23081,"Williamsburg, Virginia",VA, Virginia
23082,"Winchester, Virginia",VA, Virginia
23083,"Windsor, Virginia",VA, Virginia
23085,"Wise, Virginia",VA, Virginia
23090,"Woodstock, Virginia",VA, Virginia
23092,"Wytheville, Virginia",VA, Virginia
23095,"Aberdeen, Washington",WA, Washington
23099,"Airway Heights, Washington",WA, Washington
23100,"Albion, Washington",WA, Washington
23106,"Almira, Washington",WA, Washington
23110,"Anacortes, Washington",WA, Washington
23111,"Arlington, Washington",WA, Washington
23113,"Asotin, Washington",WA, Washington
23114,"Auburn, Washington",WA, Washington
23115,"Bainbridge Island, Washington",WA, Washington
23120,"Battle Ground, Washington",WA, Washington
23124,"Bellevue, Washington",WA, Washington
23125,"Bellingham, Washington",WA, Washington
23126,"Benton, Washington",WA, Washington
23130,"Bingen, Washington",WA, Washington
23132,"Black Diamond, Washington",WA, Washington
23133,"Blaine, Washington",WA, Washington
23136,"Bothell, Washington",WA, Washington
23139,"Bremerton, Washington",WA, Washington
23140,"Brewster, Washington",WA, Washington
23141,"Bridgeport, Washington",WA, Washington
23147,"Buckley, Washington",WA, Washington
23148,"Bucoda, Washington",WA, Washington
23153,"Burlington, Washington",WA, Washington
23154,"Camas, Washington",WA, Washington
23155,"Carbonado, Washington",WA, Washington
23157,"Carnation, Washington",WA, Washington
23159,"Cashmere, Washington",WA, Washington
23160,"Castle Rock, Washington",WA, Washington
23162,"Cathlamet, Washington",WA, Washington
23164,"Centralia, Washington",WA, Washington
23166,"Chehalis, Washington",WA, Washington
23167,"Chelan, Washington",WA, Washington
23169,"Cheney, Washington",WA, Washington
23170,"Chewelah, Washington",WA, Washington
23173,"Clarkston, Washington",WA, Washington
23176,"Cle Elum, Washington",WA, Washington
23181,"Colfax, Washington",WA, Washington
23182,"College Place, Washington",WA, Washington
23183,"Colton, Washington",WA, Washington
23184,"Colville, Washington",WA, Washington
23185,"Conconully, Washington",WA, Washington
23186,"Concrete, Washington",WA, Washington
23187,"Connell, Washington",WA, Washington
23190,"Cosmopolis, Washington",WA, Washington
23191,"Coulee, Washington",WA, Washington
23192,"Coulee Dam, Washington",WA, Washington
23194,"Coupeville, Washington",WA, Washington
23197,"Creston, Washington",WA, Washington
23199,"Cusick, Washington",WA, Washington
23202,"Darrington, Washington",WA, Washington
23203,"Davenport, Washington",WA, Washington
23204,"Dayton, Washington",WA, Washington
23206,"Deer Park, Washington",WA, Washington
23213,"DuPont, Washington",WA, Washington
23214,"Duvall, Washington",WA, Washington
23216,"East Wenatchee, Washington",WA, Washington
23217,"Eatonville, Washington",WA, Washington
23220,"Edmonds, Washington",WA, Washington
23222,"Electric, Washington",WA, Washington
23223,"Ellensburg, Washington",WA, Washington
23224,"Elma, Washington",WA, Washington
23225,"Elmer, Washington",WA, Washington
23226,"Endicott, Washington",WA, Washington
23228,"Entiat, Washington",WA, Washington
23229,"Enumclaw, Washington",WA, Washington
23230,"Ephrata, Washington",WA, Washington
23232,"Everett, Washington",WA, Washington
23233,"Everson, Washington",WA, Washington
23234,"Fairfield, Washington",WA, Washington
23236,"Farmington, Washington",WA, Washington
23237,"Federal Way, Washington",WA, Washington
23238,"Ferndale, Washington",WA, Washington
23244,"Forks, Washington",WA, Washington
23247,"Friday Harbor, Washington",WA, Washington
23248,"Garfield, Washington",WA, Washington
23251,"George, Washington",WA, Washington
23252,"Gig Harbor, Washington",WA, Washington
23256,"Gold Bar, Washington",WA, Washington
23257,"Goldendale, Washington",WA, Washington
23260,"Grand Coulee, Washington",WA, Washington
23262,"Grandview, Washington",WA, Washington
23263,"Granger, Washington",WA, Washington
23264,"Granite Falls, Washington",WA, Washington
23270,"Hamilton, Washington",WA, Washington
23272,"Harrah, Washington",WA, Washington
23273,"Harrington, Washington",WA, Washington
23274,"Hartline, Washington",WA, Washington
23275,"Hatton, Washington",WA, Washington
23280,"Hoquiam, Washington",WA, Washington
23283,"Ilwaco, Washington",WA, Washington
23285,"Index, Washington",WA, Washington
23287,"Ione, Washington",WA, Washington
23288,"Issaquah, Washington",WA, Washington
23290,"Kahlotus, Washington",WA, Washington
23291,"Kalama, Washington",WA, Washington
23294,"Kelso, Washington",WA, Washington
23296,"Kenmore, Washington",WA, Washington
23297,"Kennewick, Washington",WA, Washington
23298,"Kent, Washington",WA, Washington
23299,"Kettle Falls, Washington",WA, Washington
23303,"Kirkland, Washington",WA, Washington
23304,"Kittitas, Washington",WA, Washington
23307,"La Center, Washington",WA, Washington
23308,"Lacey, Washington",WA, Washington
23309,"La Conner, Washington",WA, Washington
23312,"Lake Stevens, Washington",WA, Washington
23314,"Lakewood, Washington",WA, Washington
23315,"Lamont, Washington",WA, Washington
23316,"Langley, Washington",WA, Washington
23317,"Latah, Washington",WA, Washington
23319,"Leavenworth, Washington",WA, Washington
23321,"Liberty Lake, Washington",WA, Washington
23322,"Lind, Washington",WA, Washington
23324,"Long Beach, Washington",WA, Washington
23326,"Longview, Washington",WA, Washington
23330,"Lyman, Washington",WA, Washington
23331,"Lynden, Washington",WA, Washington
23332,"Lynnwood, Washington",WA, Washington
23333,"Mabton, Washington",WA, Washington
23334,"McCleary, Washington",WA, Washington
23338,"Malden, Washington",WA, Washington
23344,"Mansfield, Washington",WA, Washington
23347,"Maple Valley, Washington",WA, Washington
23350,"Marcus, Washington",WA, Washington
23353,"Marysville, Washington",WA, Washington
23354,"Mattawa, Washington",WA, Washington
23358,"Medical Lake, Washington",WA, Washington
23359,"Medina, Washington",WA, Washington
23360,"Mercer Island, Washington",WA, Washington
23361,"Mesa, Washington",WA, Washington
23362,"Metaline, Washington",WA, Washington
23363,"Metaline Falls, Washington",WA, Washington
23368,"Milton, Washington",WA, Washington
23372,"Monroe, Washington",WA, Washington
23373,"Montesano, Washington",WA, Washington
23374,"Morton, Washington",WA, Washington
23375,"Moses Lake, Washington",WA, Washington
23376,"Mossyrock, Washington",WA, Washington
23377,"Mountlake Terrace, Washington",WA, Washington
23378,"Mount Vernon, Washington",WA, Washington
23379,"Moxee, Washington",WA, Washington
23380,"Mukilteo, Washington",WA, Washington
23381,"Naches, Washington",WA, Washington
23382,"Napavine, Washington",WA, Washington
23387,"Nespelem, Washington",WA, Washington
23389,"Newport, Washington",WA, Washington
23391,"Nooksack, Washington",WA, Washington
23393,"North Bend, Washington",WA, Washington
23394,"North Bonneville, Washington",WA, Washington
23395,"Northport, Washington",WA, Washington
23396,"Oakesdale, Washington",WA, Washington
23397,"Oak Harbor, Washington",WA, Washington
23398,"Oakville, Washington",WA, Washington
23401,"Ocean Shores, Washington",WA, Washington
23402,"Odessa, Washington",WA, Washington
23403,"Okanogan, Washington",WA, Washington
23404,"Olympia, Washington",WA, Washington
23405,"Omak, Washington",WA, Washington
23409,"Oroville, Washington",WA, Washington
23410,"Orting, Washington",WA, Washington
23412,"Othello, Washington",WA, Washington
23415,"Pacific, Washington",WA, Washington
23418,"Palouse, Washington",WA, Washington
23421,"Pasco, Washington",WA, Washington
23422,"Pateros, Washington",WA, Washington
23423,"Pe Ell, Washington",WA, Washington
23425,"Pomeroy, Washington",WA, Washington
23426,"Port Angeles, Washington",WA, Washington
23429,"Port Orchard, Washington",WA, Washington
23430,"Port send, Washington",WA, Washington
23431,"Poulsbo, Washington",WA, Washington
23432,"Prescott, Washington",WA, Washington
23433,"Prosser, Washington",WA, Washington
23434,"Pullman, Washington",WA, Washington
23436,"Puyallup, Washington",WA, Washington
23439,"Quincy, Washington",WA, Washington
23440,"Rainier, Washington",WA, Washington
23442,"Raymond, Washington",WA, Washington
23443,"Reardan, Washington",WA, Washington
23444,"Redmond, Washington",WA, Washington
23445,"Renton, Washington",WA, Washington
23446,"Republic, Washington",WA, Washington
23447,"Richland, Washington",WA, Washington
23448,"Ridgefield, Washington",WA, Washington
23449,"Ritzville, Washington",WA, Washington
23450,"Riverside, Washington",WA, Washington
23452,"Rockford, Washington",WA, Washington
23453,"Rock Island, Washington",WA, Washington
23457,"Rosalia, Washington",WA, Washington
23460,"Roslyn, Washington",WA, Washington
23461,"Roy, Washington",WA, Washington
23462,"Royal, Washington",WA, Washington
23470,"Seattle, Washington",WA, Washington
23473,"Selah, Washington",WA, Washington
23474,"Sequim, Washington",WA, Washington
23475,"Shelton, Washington",WA, Washington
23480,"Skykomish, Washington",WA, Washington
23481,"Snohomish, Washington",WA, Washington
23482,"Snoqualmie, Washington",WA, Washington
23483,"Soap Lake, Washington",WA, Washington
23484,"South Bend, Washington",WA, Washington
23485,"South Cle Elum, Washington",WA, Washington
23487,"South Prairie, Washington",WA, Washington
23490,"Spangle, Washington",WA, Washington
23491,"Spokane, Washington",WA, Washington
23492,"Spokane Valley, Washington",WA, Washington
23493,"Sprague, Washington",WA, Washington
23494,"Springdale, Washington",WA, Washington
23495,"Stanwood, Washington",WA, Washington
23496,"Starbuck, Washington",WA, Washington
23498,"Steilacoom, Washington",WA, Washington
23500,"Stevenson, Washington",WA, Washington
23501,"Sultan, Washington",WA, Washington
23502,"Sumas, Washington",WA, Washington
23504,"Sumner, Washington",WA, Washington
23505,"Sunnyside, Washington",WA, Washington
23508,"Tacoma, Washington",WA, Washington
23511,"Tekoa, Washington",WA, Washington
23512,"Tenino, Washington",WA, Washington
23516,"Tieton, Washington",WA, Washington
23518,"Toledo, Washington",WA, Washington
23519,"Tonasket, Washington",WA, Washington
23520,"Toppenish, Washington",WA, Washington
23528,"Twisp, Washington",WA, Washington
23531,"Union, Washington",WA, Washington
23532,"University Place, Washington",WA, Washington
23533,"Vader, Washington",WA, Washington
23535,"Vancouver, Washington",WA, Washington
23541,"Waitsburg, Washington",WA, Washington
23542,"Walla Walla, Washington",WA, Washington
23545,"Wapato, Washington",WA, Washington
23546,"Warden, Washington",WA, Washington
23548,"Washougal, Washington",WA, Washington
23549,"Washtucna, Washington",WA, Washington
23550,"Waterville, Washington",WA, Washington
23552,"Waverly, Washington",WA, Washington
23553,"Wenatchee, Washington",WA, Washington
23554,"Westport, Washington",WA, Washington
23555,"West Richland, Washington",WA, Washington
23556,"White Salmon, Washington",WA, Washington
23558,"Wilbur, Washington",WA, Washington
23559,"Wilkeson, Washington",WA, Washington
23561,"Wilson Creek, Washington",WA, Washington
23562,"Winlock, Washington",WA, Washington
23563,"Winthrop, Washington",WA, Washington
23566,"Woodinville, Washington",WA, Washington
23567,"Woodland, Washington",WA, Washington
23569,"Yacolt, Washington",WA, Washington
23570,"Yakima, Washington",WA, Washington
23572,"Yelm, Washington",WA, Washington
23573,"Zillah, Washington",WA, Washington
23574,"Albright, West Virginia",WV, West Virginia
23575,"Alderson, West Virginia",WV, West Virginia
23578,"Anawalt, West Virginia",WV, West Virginia
23579,"Anmoore, West Virginia",WV, West Virginia
23580,"Ansted, West Virginia",WV, West Virginia
23582,"Athens, West Virginia",WV, West Virginia
23583,"Auburn, West Virginia",WV, West Virginia
23585,"Bancroft, West Virginia",WV, West Virginia
23586,"Barboursville, West Virginia",WV, West Virginia
23587,"Barrackville, West Virginia",WV, West Virginia
23590,"Bayard, West Virginia",WV, West Virginia
23593,"Beckley, West Virginia",WV, West Virginia
23594,"Beech Bottom, West Virginia",WV, West Virginia
23595,"Belington, West Virginia",WV, West Virginia
23596,"Belle, West Virginia",WV, West Virginia
23597,"Belmont, West Virginia",WV, West Virginia
23599,"Benwood, West Virginia",WV, West Virginia
23602,"Bethany, West Virginia",WV, West Virginia
23604,"Beverly, West Virginia",WV, West Virginia
23608,"Blacksville, West Virginia",WV, West Virginia
23610,"Bluefield, West Virginia",WV, West Virginia
23617,"Bradshaw, West Virginia",WV, West Virginia
23618,"Bramwell, West Virginia",WV, West Virginia
23621,"Bridgeport, West Virginia",WV, West Virginia
23623,"Bruceton Mills, West Virginia",WV, West Virginia
23624,"Buckhannon, West Virginia",WV, West Virginia
23626,"Buffalo, West Virginia",WV, West Virginia
23628,"Burnsville, West Virginia",WV, West Virginia
23629,"Cairo, West Virginia",WV, West Virginia
23631,"Cameron, West Virginia",WV, West Virginia
23632,"Capon Bridge, West Virginia",WV, West Virginia
23637,"Cedar Grove, West Virginia",WV, West Virginia
23639,"Ceredo, West Virginia",WV, West Virginia
23640,"Chapmanville, West Virginia",WV, West Virginia
23641,"Charleston, West Virginia",WV, West Virginia
23642,"Charles, West Virginia",WV, West Virginia
23647,"Chester, West Virginia",WV, West Virginia
23648,"Clarksburg, West Virginia",WV, West Virginia
23649,"Clay, West Virginia",WV, West Virginia
23651,"Clendenin, West Virginia",WV, West Virginia
23655,"Cowen, West Virginia",WV, West Virginia
23664,"Danville, West Virginia",WV, West Virginia
23665,"Davis, West Virginia",WV, West Virginia
23666,"Davy, West Virginia",WV, West Virginia
23667,"Delbarton, West Virginia",WV, West Virginia
23670,"Dunbar, West Virginia",WV, West Virginia
23671,"Durbin, West Virginia",WV, West Virginia
23672,"East Bank, West Virginia",WV, West Virginia
23675,"Eleanor, West Virginia",WV, West Virginia
23676,"Elizabeth, West Virginia",WV, West Virginia
23677,"Elk Garden, West Virginia",WV, West Virginia
23678,"Elkins, West Virginia",WV, West Virginia
23680,"Ellenboro, West Virginia",WV, West Virginia
23682,"Fairmont, West Virginia",WV, West Virginia
23683,"Fairview, West Virginia",WV, West Virginia
23686,"Farmington, West Virginia",WV, West Virginia
23687,"Fayetteville, West Virginia",WV, West Virginia
23689,"Flatwoods, West Virginia",WV, West Virginia
23690,"Flemington, West Virginia",WV, West Virginia
23691,"Follansbee, West Virginia",WV, West Virginia
23693,"Fort Gay, West Virginia",WV, West Virginia
23695,"Franklin, West Virginia",WV, West Virginia
23696,"Friendly, West Virginia",WV, West Virginia
23699,"Gary, West Virginia",WV, West Virginia
23700,"Gassaway, West Virginia",WV, West Virginia
23701,"Gauley Bridge, West Virginia",WV, West Virginia
