id,Geography,stateAbbr,stateFullName
14741,"Lynnville, Tennessee",TN, Tennessee
14742,"McEwen, Tennessee",TN, Tennessee
14743,"McKenzie, Tennessee",TN, Tennessee
14744,"McLemoresville, Tennessee",TN, Tennessee
14745,"McMinnville, Tennessee",TN, Tennessee
14746,"Madisonville, Tennessee",TN, Tennessee
14747,"Manchester, Tennessee",TN, Tennessee
14748,"Martin, Tennessee",TN, Tennessee
14749,"Maryville, Tennessee",TN, Tennessee
14750,"Mason, Tennessee",TN, Tennessee
14751,"Maury City, Tennessee",TN, Tennessee
14752,"Maynardville, Tennessee",TN, Tennessee
14753,"Medina, Tennessee",TN, Tennessee
14754,"Medon, Tennessee",TN, Tennessee
14755,"Memphis, Tennessee",TN, Tennessee
14756,"Michie, Tennessee",TN, Tennessee
14757,"Middleton, Tennessee",TN, Tennessee
14758,"Milan, Tennessee",TN, Tennessee
14759,"Milledgeville, Tennessee",TN, Tennessee
14760,"Millersville, Tennessee",TN, Tennessee
14761,"Millington, Tennessee",TN, Tennessee
14762,"Minor Hill, Tennessee",TN, Tennessee
14763,"Mitchellville, Tennessee",TN, Tennessee
14764,"Monteagle, Tennessee",TN, Tennessee
14765,"Monterey, Tennessee",TN, Tennessee
14766,"Morrison, Tennessee",TN, Tennessee
14767,"Moscow, Tennessee",TN, Tennessee
14768,"Mosheim, Tennessee",TN, Tennessee
14769,"Mountain City, Tennessee",TN, Tennessee
14770,"Mount Carmel, Tennessee",TN, Tennessee
14771,"Mount Juliet, Tennessee",TN, Tennessee
14772,"Mount Pleasant, Tennessee",TN, Tennessee
14773,"Munford, Tennessee",TN, Tennessee
14774,"Murfreesboro, Tennessee",TN, Tennessee
14775,"Newbern, Tennessee",TN, Tennessee
14776,"New Hope, Tennessee",TN, Tennessee
14777,"New Johnsonville, Tennessee",TN, Tennessee
14778,"New Market, Tennessee",TN, Tennessee
14779,"Newport, Tennessee",TN, Tennessee
14780,"New Tazewell, Tennessee",TN, Tennessee
14781,"Niota, Tennessee",TN, Tennessee
14782,"Nolensville, Tennessee",TN, Tennessee
14783,"Normandy, Tennessee",TN, Tennessee
14784,"Norris, Tennessee",TN, Tennessee
14785,"Oakdale, Tennessee",TN, Tennessee
14786,"Oak Hill, Tennessee",TN, Tennessee
14787,"Oakland, Tennessee",TN, Tennessee
14788,"Oak Ridge, Tennessee",TN, Tennessee
14789,"Obion, Tennessee",TN, Tennessee
14790,"Oliver Springs, Tennessee",TN, Tennessee
14791,"Oneida, Tennessee",TN, Tennessee
14792,"Orlinda, Tennessee",TN, Tennessee
14793,"Orme, Tennessee",TN, Tennessee
14794,"Palmer, Tennessee",TN, Tennessee
14795,"Paris, Tennessee",TN, Tennessee
14796,"Parrottsville, Tennessee",TN, Tennessee
14797,"Parsons, Tennessee",TN, Tennessee
14798,"Pegram, Tennessee",TN, Tennessee
14799,"Petersburg, Tennessee",TN, Tennessee
14800,"Philadelphia, Tennessee",TN, Tennessee
14801,"Pigeon Forge, Tennessee",TN, Tennessee
14802,"Pikeville, Tennessee",TN, Tennessee
14803,"Piperton, Tennessee",TN, Tennessee
14804,"Pittman Center, Tennessee",TN, Tennessee
14805,"Plainview, Tennessee",TN, Tennessee
14806,"Pleasant Hill, Tennessee",TN, Tennessee
14807,"Pleasant View, Tennessee",TN, Tennessee
14808,"Portland, Tennessee",TN, Tennessee
14809,"Powells Crossroads, Tennessee",TN, Tennessee
14810,"Pulaski, Tennessee",TN, Tennessee
14811,"Puryear, Tennessee",TN, Tennessee
14812,"Ramer, Tennessee",TN, Tennessee
14813,"Red Bank, Tennessee",TN, Tennessee
14814,"Red Boiling Springs, Tennessee",TN, Tennessee
14815,"Ridgely, Tennessee",TN, Tennessee
14816,"Ridgeside, Tennessee",TN, Tennessee
14817,"Ridgetop, Tennessee",TN, Tennessee
14818,"Ripley, Tennessee",TN, Tennessee
14819,"Rives, Tennessee",TN, Tennessee
14820,"Rockford, Tennessee",TN, Tennessee
14821,"Rockwood, Tennessee",TN, Tennessee
14822,"Rogersville, Tennessee",TN, Tennessee
14823,"Rossville, Tennessee",TN, Tennessee
14824,"Rutherford, Tennessee",TN, Tennessee
14825,"Rutledge, Tennessee",TN, Tennessee
14826,"Saltillo, Tennessee",TN, Tennessee
14827,"Samburg, Tennessee",TN, Tennessee
14828,"Sardis, Tennessee",TN, Tennessee
14829,"Saulsbury, Tennessee",TN, Tennessee
14830,"Savannah, Tennessee",TN, Tennessee
14831,"Scotts Hill, Tennessee",TN, Tennessee
14832,"Selmer, Tennessee",TN, Tennessee
14833,"Sevierville, Tennessee",TN, Tennessee
14834,"Sharon, Tennessee",TN, Tennessee
14835,"Shelbyville, Tennessee",TN, Tennessee
14836,"Signal Mountain, Tennessee",TN, Tennessee
14837,"Silerton, Tennessee",TN, Tennessee
14838,"Slayden, Tennessee",TN, Tennessee
14839,"Smithville, Tennessee",TN, Tennessee
14840,"Smyrna, Tennessee",TN, Tennessee
14841,"Sneedville, Tennessee",TN, Tennessee
14842,"Soddy-Daisy, Tennessee",TN, Tennessee
14843,"Somerville, Tennessee",TN, Tennessee
14844,"South Carthage, Tennessee",TN, Tennessee
14845,"South Fulton, Tennessee",TN, Tennessee
14846,"South Pittsburg, Tennessee",TN, Tennessee
14847,"Sparta, Tennessee",TN, Tennessee
14848,"Spencer, Tennessee",TN, Tennessee
14849,"Spring City, Tennessee",TN, Tennessee
14850,"Springfield, Tennessee",TN, Tennessee
14851,"Spring Hill, Tennessee",TN, Tennessee
14852,"Stanton, Tennessee",TN, Tennessee
14853,"Stantonville, Tennessee",TN, Tennessee
14854,"Sunbright, Tennessee",TN, Tennessee
14855,"Surgoinsville, Tennessee",TN, Tennessee
14856,"Sweetwater, Tennessee",TN, Tennessee
14857,"Tazewell, Tennessee",TN, Tennessee
14858,"Tellico Plains, Tennessee",TN, Tennessee
14859,"Tennessee Ridge, Tennessee",TN, Tennessee
14860,"Thompson's Station, Tennessee",TN, Tennessee
14861,"Three Way, Tennessee",TN, Tennessee
14862,"Tiptonville, Tennessee",TN, Tennessee
14863,"Toone, Tennessee",TN, Tennessee
14864,"Townsend, Tennessee",TN, Tennessee
14865,"Tracy City, Tennessee",TN, Tennessee
14866,"Trenton, Tennessee",TN, Tennessee
14867,"Trezevant, Tennessee",TN, Tennessee
14868,"Trimble, Tennessee",TN, Tennessee
14869,"Troy, Tennessee",TN, Tennessee
14870,"Tullahoma, Tennessee",TN, Tennessee
14871,"Tusculum, Tennessee",TN, Tennessee
14872,"Unicoi, Tennessee",TN, Tennessee
14873,"Union City, Tennessee",TN, Tennessee
14874,"Vanleer, Tennessee",TN, Tennessee
14875,"Viola, Tennessee",TN, Tennessee
14876,"Vonore, Tennessee",TN, Tennessee
14877,"Walden, Tennessee",TN, Tennessee
14878,"Wartburg, Tennessee",TN, Tennessee
14879,"Wartrace, Tennessee",TN, Tennessee
14880,"Watauga, Tennessee",TN, Tennessee
14881,"Waverly, Tennessee",TN, Tennessee
14882,"Waynesboro, Tennessee",TN, Tennessee
14883,"Westmoreland, Tennessee",TN, Tennessee
14884,"White Bluff, Tennessee",TN, Tennessee
14885,"White House, Tennessee",TN, Tennessee
14886,"White Pine, Tennessee",TN, Tennessee
14887,"Whiteville, Tennessee",TN, Tennessee
14888,"Whitwell, Tennessee",TN, Tennessee
14889,"Williston, Tennessee",TN, Tennessee
14890,"Winchester, Tennessee",TN, Tennessee
14891,"Winfield, Tennessee",TN, Tennessee
14892,"Woodbury, Tennessee",TN, Tennessee
14893,"Woodland Mills, Tennessee",TN, Tennessee
14894,"Yorkville, Tennessee",TN, Tennessee
14895,"Abbott, Texas",TX, Texas
14896,"Abernathy, Texas",TX, Texas
14897,"Abilene, Texas",TX, Texas
14898,"Ackerly, Texas",TX, Texas
14899,"Addison, Texas",TX, Texas
14900,"Adrian, Texas",TX, Texas
14901,"Agua Dulce, Texas",TX, Texas
14902,"Alamo, Texas",TX, Texas
14903,"Alamo Heights, Texas",TX, Texas
14904,"Alba, Texas",TX, Texas
14905,"Albany, Texas",TX, Texas
14906,"Aledo, Texas",TX, Texas
14907,"Alice, Texas",TX, Texas
14908,"Allen, Texas",TX, Texas
14909,"Alma, Texas",TX, Texas
14910,"Alpine, Texas",TX, Texas
14911,"Alto, Texas",TX, Texas
14912,"Alton, Texas",TX, Texas
14913,"Alvarado, Texas",TX, Texas
14914,"Alvin, Texas",TX, Texas
14915,"Alvord, Texas",TX, Texas
14916,"Amarillo, Texas",TX, Texas
14917,"Ames, Texas",TX, Texas
14918,"Amherst, Texas",TX, Texas
14919,"Anahuac, Texas",TX, Texas
14920,"Anderson, Texas",TX, Texas
14921,"Andrews, Texas",TX, Texas
14922,"Angleton, Texas",TX, Texas
14923,"Angus, Texas",TX, Texas
14924,"Anna, Texas",TX, Texas
14925,"Annetta, Texas",TX, Texas
14926,"Annetta North, Texas",TX, Texas
14927,"Annetta South, Texas",TX, Texas
14928,"Annona, Texas",TX, Texas
14929,"Anson, Texas",TX, Texas
14930,"Anthony, Texas",TX, Texas
14931,"Anton, Texas",TX, Texas
14932,"Appleby, Texas",TX, Texas
14933,"Aquilla, Texas",TX, Texas
14934,"Aransas Pass, Texas",TX, Texas
14935,"Archer City, Texas",TX, Texas
14936,"Arcola, Texas",TX, Texas
14937,"Argyle, Texas",TX, Texas
14938,"Arlington, Texas",TX, Texas
14939,"Arp, Texas",TX, Texas
14940,"Asherton, Texas",TX, Texas
14941,"Aspermont, Texas",TX, Texas
14942,"Athens, Texas",TX, Texas
14943,"Atlanta, Texas",TX, Texas
14944,"Aubrey, Texas",TX, Texas
14945,"Aurora, Texas",TX, Texas
14946,"Austin, Texas",TX, Texas
14947,"Austwell, Texas",TX, Texas
14948,"Avery, Texas",TX, Texas
14949,"Avinger, Texas",TX, Texas
14950,"Azle, Texas",TX, Texas
14951,"Bailey, Texas",TX, Texas
14952,"Bailey's Prairie village, Texas",TX, Texas
14953,"Baird, Texas",TX, Texas
14954,"Balch Springs, Texas",TX, Texas
14955,"Balcones Heights, Texas",TX, Texas
14956,"Ballinger, Texas",TX, Texas
14957,"Balmorhea, Texas",TX, Texas
14958,"Bandera, Texas",TX, Texas
14959,"Bangs, Texas",TX, Texas
14960,"Bardwell, Texas",TX, Texas
14961,"Barry, Texas",TX, Texas
14962,"Barstow, Texas",TX, Texas
14963,"Bartlett, Texas",TX, Texas
14964,"Bartonville, Texas",TX, Texas
14965,"Bastrop, Texas",TX, Texas
14966,"Bay City, Texas",TX, Texas
14967,"Bayou Vista, Texas",TX, Texas
14968,"Bayside, Texas",TX, Texas
14969,"Bayview, Texas",TX, Texas
14970,"Beach City, Texas",TX, Texas
14971,"Bear Creek village, Texas",TX, Texas
14972,"Beasley, Texas",TX, Texas
14973,"Beaumont, Texas",TX, Texas
14974,"Beckville, Texas",TX, Texas
14975,"Bedford, Texas",TX, Texas
14976,"Bedias, Texas",TX, Texas
14977,"Bee Cave, Texas",TX, Texas
14978,"Beeville, Texas",TX, Texas
14979,"Bellaire, Texas",TX, Texas
14980,"Bellevue, Texas",TX, Texas
14981,"Bellmead, Texas",TX, Texas
14982,"Bells, Texas",TX, Texas
14983,"Bellville, Texas",TX, Texas
14984,"Belton, Texas",TX, Texas
14985,"Benavides, Texas",TX, Texas
14986,"Benbrook, Texas",TX, Texas
14987,"Benjamin, Texas",TX, Texas
14988,"Berryville, Texas",TX, Texas
14989,"Bertram, Texas",TX, Texas
14990,"Beverly Hills, Texas",TX, Texas
14991,"Bevil Oaks, Texas",TX, Texas
14992,"Big Lake, Texas",TX, Texas
14993,"Big Sandy, Texas",TX, Texas
14994,"Big Spring, Texas",TX, Texas
14995,"Big Wells, Texas",TX, Texas
14996,"Bishop, Texas",TX, Texas
14997,"Bishop Hills, Texas",TX, Texas
14998,"Blackwell, Texas",TX, Texas
14999,"Blanco, Texas",TX, Texas
15000,"Blanket, Texas",TX, Texas
15001,"Bloomburg, Texas",TX, Texas
15002,"Blooming Grove, Texas",TX, Texas
15003,"Blossom, Texas",TX, Texas
15004,"Blue Mound, Texas",TX, Texas
15005,"Blue Ridge, Texas",TX, Texas
15006,"Blum, Texas",TX, Texas
15007,"Boerne, Texas",TX, Texas
15008,"Bogata, Texas",TX, Texas
15009,"Bonham, Texas",TX, Texas
15010,"Bonney village, Texas",TX, Texas
15011,"Booker, Texas",TX, Texas
15012,"Borger, Texas",TX, Texas
15013,"Bovina, Texas",TX, Texas
15014,"Bowie, Texas",TX, Texas
15015,"Boyd, Texas",TX, Texas
15016,"Brackettville, Texas",TX, Texas
15017,"Brady, Texas",TX, Texas
15018,"Brazoria, Texas",TX, Texas
15019,"Brazos Bend, Texas",TX, Texas
15020,"Brazos Country, Texas",TX, Texas
15021,"Breckenridge, Texas",TX, Texas
15022,"Bremond, Texas",TX, Texas
15023,"Brenham, Texas",TX, Texas
15024,"Briarcliff village, Texas",TX, Texas
15025,"Briaroaks, Texas",TX, Texas
15026,"Bridge City, Texas",TX, Texas
15027,"Bridgeport, Texas",TX, Texas
15028,"Broaddus, Texas",TX, Texas
15029,"Bronte, Texas",TX, Texas
15030,"Brookshire, Texas",TX, Texas
15031,"Brookside Village, Texas",TX, Texas
15032,"Browndell, Texas",TX, Texas
15033,"Brownfield, Texas",TX, Texas
15034,"Brownsboro, Texas",TX, Texas
15035,"Brownsville, Texas",TX, Texas
15036,"Brownwood, Texas",TX, Texas
15037,"Bruceville-Eddy, Texas",TX, Texas
15038,"Bryan, Texas",TX, Texas
15039,"Bryson, Texas",TX, Texas
15040,"Buckholts, Texas",TX, Texas
15041,"Buda, Texas",TX, Texas
15042,"Buffalo, Texas",TX, Texas
15043,"Buffalo Gap, Texas",TX, Texas
15044,"Buffalo Springs village, Texas",TX, Texas
15045,"Bullard, Texas",TX, Texas
15046,"Bulverde, Texas",TX, Texas
15047,"Bunker Hill Village, Texas",TX, Texas
15048,"Burkburnett, Texas",TX, Texas
15049,"Burke, Texas",TX, Texas
15050,"Burleson, Texas",TX, Texas
15051,"Burnet, Texas",TX, Texas
15052,"Burton, Texas",TX, Texas
15053,"Byers, Texas",TX, Texas
15054,"Bynum, Texas",TX, Texas
15055,"Cactus, Texas",TX, Texas
15056,"Caddo Mills, Texas",TX, Texas
15057,"Caldwell, Texas",TX, Texas
15058,"Callisburg, Texas",TX, Texas
15059,"Calvert, Texas",TX, Texas
15060,"Cameron, Texas",TX, Texas
15061,"Campbell, Texas",TX, Texas
15062,"Camp Wood, Texas",TX, Texas
15063,"Canadian, Texas",TX, Texas
15064,"Caney City, Texas",TX, Texas
15065,"Canton, Texas",TX, Texas
15066,"Canyon, Texas",TX, Texas
15067,"Carbon, Texas",TX, Texas
15068,"Carl's Corner, Texas",TX, Texas
15069,"Carmine, Texas",TX, Texas
15070,"Carrizo Springs, Texas",TX, Texas
15071,"Carrollton, Texas",TX, Texas
15072,"Carthage, Texas",TX, Texas
15073,"Cashion Community, Texas",TX, Texas
15074,"Castle Hills, Texas",TX, Texas
15075,"Castroville, Texas",TX, Texas
15076,"Cedar Hill, Texas",TX, Texas
15077,"Cedar Park, Texas",TX, Texas
15078,"Celeste, Texas",TX, Texas
15079,"Celina, Texas",TX, Texas
15080,"Center, Texas",TX, Texas
15081,"Centerville, Texas",TX, Texas
15082,"Chandler, Texas",TX, Texas
15083,"Channing, Texas",TX, Texas
15084,"Charlotte, Texas",TX, Texas
15085,"Chester, Texas",TX, Texas
15086,"Chico, Texas",TX, Texas
15087,"Childress, Texas",TX, Texas
15088,"Chillicothe, Texas",TX, Texas
15089,"China, Texas",TX, Texas
15090,"China Grove, Texas",TX, Texas
15091,"Chireno, Texas",TX, Texas
15092,"Christine, Texas",TX, Texas
15093,"Cibolo, Texas",TX, Texas
15094,"Cisco, Texas",TX, Texas
15095,"Clarendon, Texas",TX, Texas
15096,"Clarksville, Texas",TX, Texas
15097,"Clarksville City, Texas",TX, Texas
15098,"Claude, Texas",TX, Texas
15099,"Clear Lake Shores, Texas",TX, Texas
15100,"Cleburne, Texas",TX, Texas
15101,"Cleveland, Texas",TX, Texas
15102,"Clifton, Texas",TX, Texas
15103,"Clint, Texas",TX, Texas
15104,"Clute, Texas",TX, Texas
15105,"Clyde, Texas",TX, Texas
15106,"Coahoma, Texas",TX, Texas
15107,"Cockrell Hill, Texas",TX, Texas
15108,"Coffee City, Texas",TX, Texas
15109,"Coldspring, Texas",TX, Texas
15110,"Coleman, Texas",TX, Texas
15111,"College Station, Texas",TX, Texas
15112,"Colleyville, Texas",TX, Texas
15113,"Collinsville, Texas",TX, Texas
15114,"Colmesneil, Texas",TX, Texas
15115,"Colorado City, Texas",TX, Texas
15116,"Columbus, Texas",TX, Texas
15117,"Comanche, Texas",TX, Texas
15118,"Combes, Texas",TX, Texas
15119,"Combine, Texas",TX, Texas
15120,"Commerce, Texas",TX, Texas
15121,"Como, Texas",TX, Texas
15122,"Conroe, Texas",TX, Texas
15123,"Converse, Texas",TX, Texas
15124,"Cool, Texas",TX, Texas
15125,"Coolidge, Texas",TX, Texas
15126,"Cooper, Texas",TX, Texas
15127,"Coppell, Texas",TX, Texas
15128,"Copperas Cove, Texas",TX, Texas
15129,"Copper Canyon, Texas",TX, Texas
15130,"Corinth, Texas",TX, Texas
15131,"Corpus Christi, Texas",TX, Texas
15132,"Corral City, Texas",TX, Texas
15133,"Corrigan, Texas",TX, Texas
15134,"Corsicana, Texas",TX, Texas
15135,"Cottonwood, Texas",TX, Texas
15136,"Cottonwood Shores, Texas",TX, Texas
15137,"Cotulla, Texas",TX, Texas
15138,"Coupland, Texas",TX, Texas
15139,"Cove, Texas",TX, Texas
15140,"Covington, Texas",TX, Texas
15141,"Coyote Flats, Texas",TX, Texas
15142,"Crandall, Texas",TX, Texas
15143,"Crane, Texas",TX, Texas
15144,"Cranfills Gap, Texas",TX, Texas
15145,"Crawford, Texas",TX, Texas
15146,"Creedmoor, Texas",TX, Texas
15147,"Cresson, Texas",TX, Texas
15148,"Crockett, Texas",TX, Texas
15149,"Crosbyton, Texas",TX, Texas
15150,"Cross Plains, Texas",TX, Texas
15151,"Cross Roads, Texas",TX, Texas
15152,"Cross Timber, Texas",TX, Texas
15153,"Crowell, Texas",TX, Texas
15154,"Crowley, Texas",TX, Texas
15155,"Crystal City, Texas",TX, Texas
15156,"Cuero, Texas",TX, Texas
15157,"Cumby, Texas",TX, Texas
15158,"Cuney, Texas",TX, Texas
15159,"Cushing, Texas",TX, Texas
15160,"Cut and Shoot, Texas",TX, Texas
15161,"Daingerfield, Texas",TX, Texas
15162,"Daisetta, Texas",TX, Texas
15163,"Dalhart, Texas",TX, Texas
15164,"Dallas, Texas",TX, Texas
15165,"Dalworthington Gardens, Texas",TX, Texas
15166,"Danbury, Texas",TX, Texas
15167,"Darrouzett, Texas",TX, Texas
15168,"Dawson, Texas",TX, Texas
15169,"Dayton, Texas",TX, Texas
15170,"Dayton Lakes, Texas",TX, Texas
15171,"Dean, Texas",TX, Texas
15172,"Decatur, Texas",TX, Texas
15173,"DeCordova, Texas",TX, Texas
15174,"Deer Park, Texas",TX, Texas
15175,"De Kalb, Texas",TX, Texas
15176,"De Leon, Texas",TX, Texas
15177,"Dell City, Texas",TX, Texas
15178,"Del Rio, Texas",TX, Texas
15179,"Denison, Texas",TX, Texas
15180,"Denton, Texas",TX, Texas
15181,"Denver City, Texas",TX, Texas
15182,"Deport, Texas",TX, Texas
15183,"DeSoto, Texas",TX, Texas
15184,"Detroit, Texas",TX, Texas
15185,"Devers, Texas",TX, Texas
15186,"Devine, Texas",TX, Texas
15187,"Diboll, Texas",TX, Texas
15188,"Dickens, Texas",TX, Texas
15189,"Dickinson, Texas",TX, Texas
15190,"Dilley, Texas",TX, Texas
15191,"Dimmitt, Texas",TX, Texas
15192,"DISH, Texas",TX, Texas
15193,"Dodd City, Texas",TX, Texas
15194,"Dodson, Texas",TX, Texas
15195,"Domino, Texas",TX, Texas
15196,"Donna, Texas",TX, Texas
15197,"Dorchester, Texas",TX, Texas
15198,"Double Oak, Texas",TX, Texas
15199,"Douglassville, Texas",TX, Texas
15200,"Dripping Springs, Texas",TX, Texas
15201,"Driscoll, Texas",TX, Texas
15202,"Dublin, Texas",TX, Texas
15203,"Dumas, Texas",TX, Texas
15204,"Duncanville, Texas",TX, Texas
15205,"Eagle Lake, Texas",TX, Texas
15206,"Eagle Pass, Texas",TX, Texas
15207,"Early, Texas",TX, Texas
15208,"Earth, Texas",TX, Texas
15209,"East Bernard, Texas",TX, Texas
15210,"Eastland, Texas",TX, Texas
15211,"East Mountain, Texas",TX, Texas
15212,"Easton, Texas",TX, Texas
15213,"East Tawakoni, Texas",TX, Texas
15214,"Ector, Texas",TX, Texas
15215,"Edcouch, Texas",TX, Texas
15216,"Eden, Texas",TX, Texas
15217,"Edgecliff Village, Texas",TX, Texas
15218,"Edgewood, Texas",TX, Texas
15219,"Edinburg, Texas",TX, Texas
15220,"Edmonson, Texas",TX, Texas
15221,"Edna, Texas",TX, Texas
15222,"Edom, Texas",TX, Texas
15223,"El Campo, Texas",TX, Texas
15224,"El Cenizo, Texas",TX, Texas
15225,"Eldorado, Texas",TX, Texas
15226,"Electra, Texas",TX, Texas
15227,"Elgin, Texas",TX, Texas
15228,"Elkhart, Texas",TX, Texas
15229,"El Lago, Texas",TX, Texas
15230,"Elmendorf, Texas",TX, Texas
15231,"El Paso, Texas",TX, Texas
15232,"Elsa, Texas",TX, Texas
15233,"Emhouse, Texas",TX, Texas
15234,"Emory, Texas",TX, Texas
15235,"Enchanted Oaks, Texas",TX, Texas
15236,"Encinal, Texas",TX, Texas
15237,"Ennis, Texas",TX, Texas
15238,"Escobares, Texas",TX, Texas
15239,"Estelline, Texas",TX, Texas
15240,"Euless, Texas",TX, Texas
15241,"Eureka, Texas",TX, Texas
15242,"Eustace, Texas",TX, Texas
15243,"Evant, Texas",TX, Texas
15244,"Everman, Texas",TX, Texas
15245,"Fairchilds village, Texas",TX, Texas
15246,"Fairfield, Texas",TX, Texas
15247,"Fair Oaks Ranch, Texas",TX, Texas
15248,"Fairview, Texas",TX, Texas
15249,"Falfurrias, Texas",TX, Texas
15250,"Falls City, Texas",TX, Texas
15251,"Farmers Branch, Texas",TX, Texas
15252,"Farmersville, Texas",TX, Texas
15253,"Farwell, Texas",TX, Texas
15254,"Fate, Texas",TX, Texas
15255,"Fayetteville, Texas",TX, Texas
15256,"Ferris, Texas",TX, Texas
15257,"Flatonia, Texas",TX, Texas
15258,"Florence, Texas",TX, Texas
15259,"Floresville, Texas",TX, Texas
15260,"Flower Mound, Texas",TX, Texas
15261,"Floydada, Texas",TX, Texas
15262,"Follett, Texas",TX, Texas
15263,"Forest Hill, Texas",TX, Texas
15264,"Forney, Texas",TX, Texas
15265,"Forsan, Texas",TX, Texas
15266,"Fort Stockton, Texas",TX, Texas
15267,"Fort Worth, Texas",TX, Texas
15268,"Franklin, Texas",TX, Texas
15269,"Frankston, Texas",TX, Texas
15270,"Fredericksburg, Texas",TX, Texas
15271,"Freeport, Texas",TX, Texas
15272,"Freer, Texas",TX, Texas
15273,"Friendswood, Texas",TX, Texas
15274,"Friona, Texas",TX, Texas
15275,"Frisco, Texas",TX, Texas
15276,"Fritch, Texas",TX, Texas
15277,"Frost, Texas",TX, Texas
15278,"Fruitvale, Texas",TX, Texas
15279,"Fulshear, Texas",TX, Texas
15280,"Fulton, Texas",TX, Texas
15281,"Gainesville, Texas",TX, Texas
15282,"Galena Park, Texas",TX, Texas
15283,"Gallatin, Texas",TX, Texas
15284,"Galveston, Texas",TX, Texas
15285,"Ganado, Texas",TX, Texas
15286,"Garden Ridge, Texas",TX, Texas
15287,"Garland, Texas",TX, Texas
15288,"Garrett, Texas",TX, Texas
15289,"Garrison, Texas",TX, Texas
15290,"Gary City, Texas",TX, Texas
15291,"Gatesville, Texas",TX, Texas
15292,"George West, Texas",TX, Texas
15293,"Gholson, Texas",TX, Texas
15294,"Giddings, Texas",TX, Texas
15295,"Gilmer, Texas",TX, Texas
15296,"Gladewater, Texas",TX, Texas
15297,"Glenn Heights, Texas",TX, Texas
15298,"Glen Rose, Texas",TX, Texas
15299,"Godley, Texas",TX, Texas
15300,"Goldsmith, Texas",TX, Texas
15301,"Goldthwaite, Texas",TX, Texas
15302,"Goliad, Texas",TX, Texas
15303,"Golinda, Texas",TX, Texas
15304,"Gonzales, Texas",TX, Texas
15305,"Goodlow, Texas",TX, Texas
15306,"Goodrich, Texas",TX, Texas
15307,"Gordon, Texas",TX, Texas
15308,"Goree, Texas",TX, Texas
15309,"Gorman, Texas",TX, Texas
15310,"Graford, Texas",TX, Texas
15311,"Graham, Texas",TX, Texas
15312,"Granbury, Texas",TX, Texas
15313,"Grandfalls, Texas",TX, Texas
15314,"Grand Prairie, Texas",TX, Texas
15315,"Grand Saline, Texas",TX, Texas
15316,"Grandview, Texas",TX, Texas
15317,"Granger, Texas",TX, Texas
15318,"Granite Shoals, Texas",TX, Texas
15319,"Granjeno, Texas",TX, Texas
15320,"Grapeland, Texas",TX, Texas
15321,"Grapevine, Texas",TX, Texas
15322,"Grays Prairie village, Texas",TX, Texas
15323,"Greenville, Texas",TX, Texas
15324,"Gregory, Texas",TX, Texas
15325,"Grey Forest, Texas",TX, Texas
15326,"Groesbeck, Texas",TX, Texas
15327,"Groom, Texas",TX, Texas
15328,"Groves, Texas",TX, Texas
15329,"Groveton, Texas",TX, Texas
15330,"Gruver, Texas",TX, Texas
15331,"Gun Barrel City, Texas",TX, Texas
15332,"Gunter, Texas",TX, Texas
15333,"Gustine, Texas",TX, Texas
15334,"Hackberry, Texas",TX, Texas
15335,"Hale Center, Texas",TX, Texas
15336,"Hallettsville, Texas",TX, Texas
15337,"Hallsburg, Texas",TX, Texas
15338,"Hallsville, Texas",TX, Texas
15339,"Haltom City, Texas",TX, Texas
15340,"Hamilton, Texas",TX, Texas
15341,"Hamlin, Texas",TX, Texas
15342,"Happy, Texas",TX, Texas
15343,"Hardin, Texas",TX, Texas
15344,"Harker Heights, Texas",TX, Texas
15345,"Harlingen, Texas",TX, Texas
15346,"Hart, Texas",TX, Texas
15347,"Haskell, Texas",TX, Texas
15348,"Haslet, Texas",TX, Texas
15349,"Hawk Cove, Texas",TX, Texas
15350,"Hawkins, Texas",TX, Texas
15351,"Hawley, Texas",TX, Texas
15352,"Hays, Texas",TX, Texas
15353,"Hearne, Texas",TX, Texas
15354,"Heath, Texas",TX, Texas
15355,"Hebron, Texas",TX, Texas
15356,"Hedley, Texas",TX, Texas
15357,"Hedwig Village, Texas",TX, Texas
15358,"Helotes, Texas",TX, Texas
15359,"Hemphill, Texas",TX, Texas
15360,"Hempstead, Texas",TX, Texas
15361,"Henderson, Texas",TX, Texas
15362,"Henrietta, Texas",TX, Texas
15363,"Hereford, Texas",TX, Texas
15364,"Hewitt, Texas",TX, Texas
15365,"Hickory Creek, Texas",TX, Texas
15366,"Hico, Texas",TX, Texas
15367,"Hidalgo, Texas",TX, Texas
15368,"Hideaway, Texas",TX, Texas
15369,"Higgins, Texas",TX, Texas
15370,"Highland Haven, Texas",TX, Texas
15371,"Highland Park, Texas",TX, Texas
15372,"Highland Village, Texas",TX, Texas
15373,"Hill Country Village, Texas",TX, Texas
15374,"Hillcrest village, Texas",TX, Texas
15375,"Hillsboro, Texas",TX, Texas
15376,"Hilshire Village, Texas",TX, Texas
15377,"Hitchcock, Texas",TX, Texas
15378,"Holiday Lakes, Texas",TX, Texas
15379,"Holland, Texas",TX, Texas
15380,"Holliday, Texas",TX, Texas
15381,"Hollywood Park, Texas",TX, Texas
15382,"Hondo, Texas",TX, Texas
15383,"Honey Grove, Texas",TX, Texas
15384,"Hooks, Texas",TX, Texas
15385,"Horizon City, Texas",TX, Texas
